time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
13943,13.785,0.859,26.477,0.117,-0.075,0.11,0.201,0.095118712,0
13944,-2.531,8.001,5.705,-0.033,-0.069,0.063,0.183,0.095118712,0
13945,1.402,13.946,-9.159,-0.159,0.082,-0.057,0.181,0.095118712,0
13946,8.322,-12.853,-1.367,-0.125,0.008,-0.071,0.199,0.095118712,0
13947,-7.003,-4.933,-0.359,0.037,-0.055,-0.167,0.148,0.095118712,0
13948,1.284,28.475,5.812,-0.18,-0.032,0.122,0.137,0.095118712,0
13949,17.179,-5.622,27.389,-0.061,0.023,-0.059,0.124,0.095118712,0
13950,5.384,0.034,16.644,-0.248,-0.052,-0.182,0.115,0.095118712,0
13951,10.127,15.881,-4.596,-0.132,-0.137,-0.103,0.095,0.095118712,0
13952,17.124,7.781,-10.017,-0.063,-0.122,-0.048,0.132,0.095118712,0
13953,14.636,-9.792,-1.701,0.119,-0.171,-0.017,0.111,0.095118712,0
13954,1.587,14.553,1.784,-0.067,-0.172,0.053,0.103,0.095118712,0
13955,18.554,24.742,22.955,-0.371,-0.008,-0.039,0.09,0.095118712,0
13956,25.916,-2.783,34.532,-0.255,-0.074,-0.246,0.093,0.095118712,0
13957,0.5,4.248,12.253,-0.177,0.029,-0.34,0.079,0.095118712,0
13958,14.003,7.477,-5.244,-0.115,0.048,-0.025,0.091,0.095118712,0
13959,18.847,-2.577,-4.85,-0.054,-0.08,-0.139,0.101,0.095118712,0
13960,-1.118,-5.28,-5.14,0.04,-0.115,-0.145,0.081,0.095118712,0
13961,-0.207,20.405,0.27,-0.191,-0.213,-0.099,0.084,0.095118712,0
13962,18.544,7.176,24.106,-0.093,-0.235,-0.032,0.09,0.095118712,0
13963,11.521,4.424,23.247,-0.096,-0.135,-0.124,0.079,0.095118712,0
13964,-2.45,8.096,4.421,-0.111,-0.12,-0.084,0.078,0.095118712,0
13965,3.823,9.127,-7.176,-0.133,-0.085,-0.252,0.087,0.095118712,0
13966,6.008,-10.277,0.611,-0.106,-0.108,-0.162,0.08,0.095118712,0
13967,-9.112,-0.317,-1.119,-0.107,-0.091,-0.191,0.085,0.095118712,0
13968,4.607,23.762,11.09,-0.129,-0.109,-0.111,0.082,0.095118712,0
13969,18.282,-3.249,26.012,-0.021,-0.164,-0.193,0.082,0.095118712,0
13970,-1.619,-0.47,13.393,-0.204,-0.044,-0.381,0.084,0.095118712,0
13971,10.545,12.549,-3.023,-0.063,-0.089,-0.167,0.094,0.095118712,0
13972,20.358,2.557,-6.263,-0.065,-0.144,-0.015,0.099,0.095118712,0
13973,12.09,-5.547,-1.703,0.019,-0.192,-0.005,0.092,0.095118712,0
13974,4.193,22.401,3.504,-0.171,-0.159,0.036,0.099,0.095118712,0
13975,21.915,16.692,27.887,-0.233,-0.188,-0.136,0.111,0.095118712,0
13976,21.055,1.781,31.079,-0.095,-0.096,-0.25,0.086,0.095118712,0
13977,1.93,3.017,10.786,-0.106,-0.053,-0.055,0.087,0.095118712,0
13978,13.793,6.52,-5.61,-0.179,0.019,-0.014,0.127,0.095118712,0
13979,16.667,-0.754,-6.694,-0.152,-0.039,-0.073,0.117,0.095118712,0
13980,-1.711,-5.14,-4.87,-0.013,-0.04,-0.031,0.1,0.095118712,0
13981,0.547,15.651,5.423,-0.064,-0.205,-0.084,0.088,0.095118712,0
13982,16.392,8.331,21.924,-0.04,-0.118,-0.12,0.109,0.095118712,0
13983,7.814,8.425,20.423,-0.101,-0.075,-0.078,0.086,0.095118712,0
13984,-3.112,5.54,5.638,-0.056,-0.058,-0.108,0.095,0.095118712,0
13985,5.115,6.82,-7.466,-0.09,-0.012,-0.112,0.092,0.095118712,0
13986,4.986,-3.066,-2.545,-0.036,-0.044,-0.027,0.112,0.095118712,0
13987,-8.285,-3.105,-1.143,-0.064,-0.039,0.021,0.092,0.095118712,0
13988,4.431,17.141,13.978,-0.066,0.021,-0.006,0.087,0.095118712,0
13989,17.67,5.307,27.883,-0.055,-0.078,-0.061,0.101,0.095118712,0
13990,-1.765,4.783,13.191,-0.127,0.023,-0.222,0.107,0.095118712,0
13991,12.603,6.881,-1.615,-0.035,-0.05,-0.045,0.107,0.095118712,0
13992,20.385,5.018,-8.617,-0.011,-0.077,0.069,0.089,0.095118712,0
13993,8.377,-0.371,-3.618,0.024,-0.136,0.162,0.127,0.095118712,0
13994,4.327,14.995,8.814,-0.076,-0.109,0.029,0.096,0.095118712,0
13995,23.368,11.28,27.9,-0.061,-0.033,-0.06,0.113,0.095118712,0
13996,22.064,9.771,29.036,-0.063,0.033,-0.077,0.11,0.095118712,0
13997,1.842,5.047,8.716,-0.017,0.017,-0.019,0.114,0.095118712,0
13998,13.069,4.933,-4.268,-0.042,0.022,-0.049,0.101,0.095118712,0
13999,14.6,-4.134,-3.803,-0.068,-0.01,-0.063,0.102,0.095118712,0
14000,-3.485,0.534,-2.424,-0.038,-0.081,0.007,0.115,0.095118712,0
14001,1.76,11.223,10.933,-0.03,-0.068,0.053,0.106,0.095118712,0
14002,18,6.515,25.5,-0.028,-0.097,-0.04,0.11,0.095118712,0
14003,2.682,9.679,17.025,-0.056,0.011,-0.089,0.107,0.095118712,0
14004,-2.166,8.351,3.188,0.056,0.015,-0.051,0.116,0.095118712,0
14005,8.993,4.246,-6.672,-0.022,0.051,-0.044,0.109,0.095118712,0
14006,1.084,-2.452,-5.458,-0.065,-0.043,0.071,0.107,0.095118712,0
14007,-6.326,0.698,1.746,0.024,-0.036,0.146,0.135,0.095118712,0
14008,6.858,10.647,18.26,-0.09,-0.021,-0.045,0.108,0.095118712,0
14009,17.923,9.1,25.392,0.001,-0.004,-0.023,0.091,0.095118712,0
14010,-3.061,0.407,9.844,-0.043,-0.026,-0.148,0.093,0.095118712,0
14011,12.19,4.684,-4.796,0.035,0.066,0.098,0.094,0.095118712,0
14012,23.665,7.321,-12.148,-0.094,0.049,0.164,0.086,0.095118712,0
14013,4.933,6.367,-5.576,0.124,-0.025,0.203,0.103,0.095118712,0
14014,5.951,12.531,11.996,0.051,-0.049,0.047,0.09,0.095118712,0
14015,25.498,11.963,33.037,0.01,0.049,-0.019,0.085,0.095118712,0
14016,20.127,12.994,26.176,-0.001,0.105,-0.07,0.081,0.095118712,0
14017,1.627,-2.362,6.272,0.05,0.073,0.037,0.082,0.095118712,0
14018,13.797,-0.168,-8.227,-0.04,0.049,-0.025,0.077,0.095118712,0
14019,13.259,3.512,-7.958,0.074,-0.007,0.083,0.086,0.095118712,0
14020,-3.482,2.044,0.837,0.001,-0.093,0.113,0.102,0.095118712,0
14021,5.398,10.561,16.429,0.079,-0.03,0.125,0.101,0.095118712,0
14022,19.682,8.945,24.017,-0.026,0.06,0.087,0.09,0.095118712,0
14023,0.849,7.162,12.602,-0.063,0.054,-0.132,0.093,0.095118712,0
14024,-2.686,1.718,-1.178,0.043,0.068,0.014,0.091,0.095118712,0
14025,12.402,6.373,-8.212,-0.034,0.115,0.015,0.105,0.095118712,0
14026,2.065,5.519,-3.832,-0.023,-0.029,0.124,0.109,0.095118712,0
14027,-6.51,1.086,7.135,0.007,-0.002,0.138,0.095,0.095118712,0
14028,7.965,6.679,21.585,-0.011,0.087,-0.096,0.084,0.095118712,0
14029,18.737,10.125,20.921,0.006,0.063,-0.07,0.093,0.095118712,0
14030,-1.371,-0.055,5.06,-0.086,-0.04,-0.083,0.086,0.095118712,0
14031,12.949,7.327,-4.139,0.028,-0.024,0.012,0.096,0.095118712,0
14032,23.064,9.795,-7.677,-0.081,0.006,0.151,0.121,0.095118712,0
14033,4.068,7.844,0.991,-0.04,-0.043,0.096,0.09,0.095118712,0
14034,9.971,6.6,14.59,0.016,-0.083,0.019,0.091,0.095118712,0
14035,27.378,11.56,29.464,0.011,-0.013,-0.088,0.099,0.095118712,0
14036,16.694,9.783,15.923,-0.134,-0.002,-0.329,0.108,0.095118712,0
14037,4.21,-2.94,2.186,0.016,-0.032,-0.011,0.087,0.095118712,0
14038,20.306,5.12,-4.495,-0.045,-0.018,-0.049,0.129,0.095118712,0
14039,9.063,3.671,-3.236,-0.111,-0.072,0.076,0.12,0.095118712,0
14040,-2.737,-3.858,1.767,-0.101,-0.08,0.129,0.13,0.095118712,0
14041,9.075,9.595,15.086,-0.098,-0.061,0.038,0.136,0.095118712,0
14042,18.608,14.492,20.469,0.071,-0.178,-0.161,0.165,0.095118712,0
14043,-3.477,6.484,7.783,-0.139,-0.072,-0.302,0.168,0.095118712,0
14044,1.531,1.832,1.601,-0.025,-0.013,-0.058,0.148,0.095118712,0
14045,13.301,7.353,-3.287,-0.204,-0.085,0.102,0.207,0.095118712,0
14046,-3.755,4.206,-5.189,-0.289,-0.017,0.082,0.242,0.095118712,0
14047,-2.473,-2.471,7.294,-0.034,-0.094,-0.11,0.21,0.095118712,0
14048,12.777,6.725,20.332,0.144,-0.06,-0.413,0.235,0.095118712,0
14049,-2.693,2.33,-0.571,-0.076,-0.083,-0.068,0.062,0.095118712,0
14050,1.061,3.438,1.383,-0.039,-0.045,-0.042,-0.004,0.095118712,0
14051,1.689,0.902,3.23,-0.06,-0.063,-0.047,-0.005,0.095118712,0
14052,1.786,2.908,2.899,-0.022,-0.052,-0.036,-0.004,0.095118712,0
14053,16.413,-4.334,28.65,-0.012,-0.049,-0.114,0.169,0.095118712,0
14054,8.03,4.988,4.19,-0.13,0.005,0.154,0.207,0.095118712,0
14055,16.455,3.931,-9.575,-0.112,0.013,-0.044,0.255,0.095118712,0
14056,12.007,-8.862,-2.862,0.048,-0.051,-0.223,0.198,0.095118712,0
14057,-6.879,1.165,-0.19,0.081,-0.075,-0.209,0.168,0.095118712,0
14058,5.738,31.839,10.208,-0.161,-0.042,-0.022,0.17,0.095118712,0
14059,18.805,3.613,27.191,0.038,-0.205,0.023,0.136,0.095118712,0
14060,-2.013,6.09,14.57,-0.131,0.071,-0.148,0.157,0.095118712,0
14061,1.649,15.104,-7.125,-0.152,0.019,-0.145,0.15,0.095118712,0
14062,4.226,-2.844,-7.258,-0.044,-0.013,-0.256,0.135,0.095118712,0
14063,-0.757,-14.063,-2.218,0.128,-0.134,-0.18,0.111,0.095118712,0
14064,-5.294,13.144,1.538,-0.077,-0.149,0.015,0.086,0.095118712,0
14065,13.484,9.073,21.909,-0.158,-0.186,-0.031,0.103,0.095118712,0
14066,14.006,-3.461,27.939,-0.046,-0.061,-0.09,0.088,0.095118712,0
14067,1.508,8.288,5.002,-0.092,-0.048,-0.107,0.089,0.095118712,0
14068,15.68,14.681,-10.715,-0.211,0.032,-0.09,0.068,0.095118712,0
14069,18.789,-1.944,-3.332,-0.117,-0.071,-0.107,0.108,0.095118712,0
14070,5.369,2.528,-4.1,-0.05,-0.098,-0.048,0.101,0.095118712,0
14071,10.13,34.09,8.831,-0.055,-0.143,-0.034,0.083,0.095118712,0
14072,28.216,-0.978,34.632,0.055,-0.088,-0.213,0.072,0.095118712,0
14073,14.194,-1.392,26.149,-0.118,-0.087,-0.152,0.076,0.095118712,0
14074,8.059,6.894,3.284,-0.083,-0.051,0.121,0.106,0.095118712,0
14075,18.514,3.202,-9.368,-0.139,-0.005,-0.028,0.094,0.095118712,0
14076,10.651,-10.172,-2.572,0,-0.095,-0.079,0.09,0.095118712,0
14077,-7.415,3.831,-0.002,0.015,-0.131,-0.08,0.09,0.095118712,0
14078,8.232,23.879,11.709,-0.112,-0.059,-0.034,0.083,0.095118712,0
14079,18.904,6.026,28.217,-0.001,-0.108,0.064,0.081,0.095118712,0
14080,-5.318,4.509,12.851,-0.114,0.052,-0.155,0.09,0.095118712,0
14081,2.183,14.515,-5.73,-0.183,-0.02,-0.073,0.107,0.095118712,0
14082,8.256,1.293,-5.938,-0.001,-0.062,-0.163,0.099,0.095118712,0
14083,-3.025,-11.498,-4.905,0.062,-0.029,0.042,0.105,0.095118712,0
14084,-4.161,10.988,2.097,-0.008,-0.028,0.067,0.088,0.095118712,0
14085,15.111,2.716,22.982,-0.003,-0.081,0.026,0.093,0.095118712,0
14086,12.48,3.164,24.667,0.017,0.024,-0.059,0.089,0.095118712,0
14087,2.992,5.044,4.869,-0.009,0.06,-0.017,0.103,0.095118712,0
14088,16.155,11.665,-9.016,-0.126,0.005,-0.076,0.106,0.095118712,0
14089,17.852,0.026,-2.651,0.032,-0.1,0.013,0.1,0.095118712,0
14090,0.817,7.988,0.75,0.12,-0.058,0.093,0.114,0.095118712,0
14091,14.764,26.729,16.223,0.004,0.027,0.062,0.083,0.095118712,0
14092,30.71,0.833,35.18,-0.03,-0.021,0.077,0.147,0.095118712,0
14093,8.135,3.141,18.378,-0.062,0.093,0.027,0.11,0.095118712,0
14094,12.093,5.097,1.435,0.038,0.062,0.123,0.106,0.095118712,0
14095,18.206,0.163,-7.637,0.002,0.028,-0.02,0.09,0.095118712,0
14096,5.121,-3.422,-5.033,0.053,-0.033,0.015,0.09,0.095118712,0
14097,-2.193,10.348,0.014,0.098,-0.007,0.062,0.082,0.095118712,0
14098,14.365,15.511,18.168,0.121,-0.016,0.029,0.096,0.095118712,0
14099,15.822,9.374,24.832,0.088,0.01,0.006,0.08,0.095118712,0
14100,-4.267,6.927,9.26,0.096,0.01,0.001,0.079,0.095118712,0
14101,2.959,8.632,-3.633,0.009,0.087,-0.016,0.085,0.095118712,0
14102,7.033,-0.541,-4.653,0.012,0.067,-0.007,0.104,0.095118712,0
14103,-6.334,-4.469,-2.277,0.043,0.03,0.102,0.112,0.095118712,0
14104,0.073,12.668,8.436,0.066,0.011,0.187,0.091,0.095118712,0
14105,18.077,1.113,26.198,0.021,0.051,0.008,0.105,0.095118712,0
14106,6.299,2.443,19.473,-0.061,0.023,-0.062,0.109,0.095118712,0
14107,7.787,5.523,1.739,0.052,0.098,0.066,0.113,0.095118712,0
14108,19.676,7.469,-7.407,-0.067,0.049,0.074,0.101,0.095118712,0
14109,15.501,3.395,-6.835,0.089,-0.03,0.162,0.096,0.095118712,0
14110,3.802,8.066,3.376,0.106,-0.04,0.026,0.112,0.095118712,0
14111,15.827,19.606,24.345,0.129,0.018,0.011,0.107,0.095118712,0
14112,28.803,9.573,32.929,-0.001,-0.012,-0.045,0.094,0.095118712,0
14113,5.392,1.462,11.441,-0.087,0.109,-0.114,0.119,0.095118712,0
14114,12.809,4.064,-0.125,0.016,0.09,0.018,0.098,0.095118712,0
14115,18.949,-0.103,-6.904,-0.036,0.089,0.091,0.108,0.095118712,0
14116,2.22,-1.737,-6.931,0.05,-0.081,0.04,0.122,0.095118712,0
14117,0.108,5.206,3.825,0.037,-0.026,0.069,0.091,0.095118712,0
14118,18.184,11.638,20.698,0.08,-0.063,0.031,0.112,0.095118712,0
14119,11.39,14.745,21.613,-0.007,-0.015,-0.042,0.122,0.095118712,0
14120,-4.376,5.669,8.401,0.016,-0.051,-0.008,0.095,0.095118712,0
14121,4.351,4.153,-4.733,-0.006,-0.016,-0.025,0.098,0.095118712,0
14122,7.276,0.335,-6.759,-0.044,0.028,0.06,0.105,0.095118712,0
14123,-6.774,-0.088,0.032,-0.106,-0.029,0.135,0.103,0.095118712,0
14124,2.63,9.533,15.204,0.02,-0.023,0.057,0.085,0.095118712,0
14125,17.366,5.629,26.423,-0.009,0.083,-0.198,0.081,0.095118712,0
14126,1.365,6.738,14.537,-0.13,0.058,-0.282,0.075,0.095118712,0
14127,9.589,2.72,0.28,0.002,-0.019,-0.098,0.073,0.095118712,0
14128,23.218,7.294,-13.628,-0.075,-0.044,0.046,0.072,0.095118712,0
14129,8.753,4.429,-8.888,-0.008,-0.143,0.099,0.082,0.095118712,0
14130,4.045,9.371,11.403,0.046,-0.138,0.039,0.081,0.095118712,0
14131,22.576,13.658,30.971,-0.01,-0.115,-0.03,0.082,0.095118712,0
14132,24.959,12.717,29.086,-0.151,-0.026,-0.093,0.079,0.095118712,0
14133,1.005,-2.768,3.976,-0.114,-0.07,-0.142,0.069,0.095118712,0
14134,14.654,4.389,-9.063,-0.061,-0.016,-0.128,0.08,0.095118712,0
14135,17.507,5.215,-7.47,-0.126,-0.059,-0.077,0.102,0.095118712,0
14136,-3.205,1.647,0.25,-0.057,-0.176,-0.058,0.082,0.095118712,0
14137,1.781,7.241,9.842,0.046,-0.134,-0.018,0.098,0.095118712,0
14138,18.662,9.984,20.292,-0.043,-0.179,-0.072,0.086,0.095118712,0
14139,6.259,9.367,13.36,-0.126,-0.066,-0.18,0.082,0.095118712,0
14140,-3.574,2.751,2.328,-0.055,0.005,-0.099,0.086,0.095118712,0
14141,9.242,7.386,-6.154,-0.072,-0.01,0.013,0.085,0.095118712,0
14142,4.292,4.522,-3.755,-0.08,-0.106,0.034,0.105,0.095118712,0
14143,-8.289,-2.86,2.282,-0.043,-0.089,0.036,0.102,0.095118712,0
14144,4.776,1.425,15.136,0.003,-0.067,-0.157,0.104,0.095118712,0
14145,18.466,8.068,22.803,-0.089,0.006,-0.229,0.105,0.095118712,0
14146,2.571,5.527,8.365,-0.08,0.138,-0.169,0.128,0.095118712,0
14147,9.043,3.62,-2.56,0,-0.015,-0.066,0.084,0.095118712,0
14148,23.799,10.6,-8.621,-0.073,-0.135,0.062,0.129,0.095118712,0
14149,6.069,12.633,-4.084,-0.009,-0.087,0.131,0.096,0.095118712,0
14150,2.869,0.038,9.168,0.038,-0.238,0.038,0.097,0.095118712,0
14151,21.125,5.318,28.438,0.057,-0.034,0.06,0.126,0.095118712,0
14152,24.579,16.806,24.438,-0.137,0.04,-0.017,0.118,0.095118712,0
14153,2.674,-0.553,4.564,-0.07,0.015,-0.035,0.126,0.095118712,0
14154,13.755,1.198,-1.627,0.008,-0.028,-0.046,0.18,0.095118712,0
14155,15.134,7.384,-4.229,0.019,0.003,0.047,0.141,0.095118712,0
14156,-4.413,0.618,-3.976,0.039,-0.095,0.018,0.212,0.095118712,0
14157,5.409,4.364,6.617,0.059,-0.031,0.066,0.2,0.095118712,0
14158,18.101,9.334,19.681,-0.016,-0.025,-0.026,0.222,0.095118712,0
14159,5.994,13.753,14.328,-0.209,0.003,-0.075,0.252,0.095118712,0
14160,-6.26,3.389,3.372,0.109,0.096,-0.128,0.226,0.095118712,0
14161,8.708,5.141,1.47,-0.021,0.05,0.089,0.214,0.095118712,0
14162,-1.157,0.51,3.087,-0.07,-0.063,-0.068,-0.004,0.095118712,0
14163,-0.383,-0.991,1.618,-0.001,-0.022,0.001,-0.004,0.095118712,0
14164,1.358,4.099,1.313,0.032,0.01,0.02,-0.004,0.095118712,0
14165,-6.042,-1.664,6.68,-0.008,0.079,-0.219,0.202,0.095118712,0
14166,13.353,16.585,-8.344,0.01,0.059,0.004,0.227,0.095118712,0
14167,19.65,-2.193,-6.374,0.018,0.015,0.144,0.205,0.095118712,0
14168,10.206,-4.572,-2.94,0.179,-0.009,0.21,0.232,0.095118712,0
14169,5.439,34.871,2.662,-0.089,0.013,-0.075,0.151,0.095118712,0
14170,24.797,10.24,27.408,-0.076,-0.186,-0.119,0.17,0.095118712,0
14171,18.588,-2.274,31.471,0.035,0.026,-0.015,0.129,0.095118712,0
14172,5.292,6.574,5.97,-0.088,0.079,0.206,0.155,0.095118712,0
14173,14.242,6.641,-10.44,-0.166,0.13,0.076,0.113,0.095118712,0
14174,13.287,-8.255,-6.22,-0.092,-0.014,-0.025,0.107,0.095118712,0
14175,-8.085,-0.49,-2.92,-0.01,-0.028,-0.127,0.111,0.095118712,0
14176,5.012,31.241,9.297,0.158,-0.091,-0.153,0.11,0.095118712,0
14177,20.71,2.541,28.998,0.021,-0.063,0.078,0.101,0.095118712,0
14178,0.732,3.788,15.102,-0.094,0.098,0.003,0.083,0.095118712,0
14179,1.251,17.177,-6.069,-0.09,0.013,0.043,0.093,0.095118712,0
14180,5.466,3.26,-8.205,-0.05,0.04,-0.078,0.093,0.095118712,0
14181,0.14,-13.523,-3.699,0.024,-0.082,-0.039,0.117,0.095118712,0
14182,-4.704,12.608,-0.212,0.034,-0.084,0.045,0.095,0.095118712,0
14183,12.877,13.35,20.1,-0.142,-0.081,0,0.082,0.095118712,0
14184,12.847,-3.969,26.66,0.04,-0.161,-0.049,0.1,0.095118712,0
14185,-2.226,5.458,3.846,0.009,0.021,-0.17,0.083,0.095118712,0
14186,16.468,17.012,-11.129,-0.167,0.042,-0.056,0.094,0.095118712,0
14187,21.367,1.518,-4.129,-0.026,0.011,-0.057,0.082,0.095118712,0
14188,3.408,2.819,-4.673,0.048,-0.068,0.035,0.101,0.095118712,0
14189,9.224,34.87,7.288,0.036,-0.161,-0.127,0.084,0.095118712,0
14190,29.304,2.114,32.974,0.1,-0.227,-0.252,0.08,0.095118712,0
14191,13.151,2.752,24.358,-0.145,-0.04,-0.041,0.078,0.095118712,0
14192,7.921,5.87,1.818,-0.043,0.012,0.088,0.101,0.095118712,0
14193,17.888,4.893,-8.959,-0.165,0.012,-0.037,0.108,0.095118712,0
14194,9.485,-5.403,-5.016,0.008,-0.13,-0.031,0.098,0.095118712,0
14195,-6.184,4.383,-1.497,0.008,-0.104,-0.081,0.092,0.095118712,0
14196,6.035,22.461,11.358,-0.095,-0.07,-0.104,0.095,0.095118712,0
14197,19.598,6.618,26.363,-0.05,-0.066,0.032,0.102,0.095118712,0
14198,-2.503,8.442,12.52,-0.105,0.021,-0.193,0.097,0.095118712,0
14199,0.653,13.981,-3.754,-0.052,0.02,-0.067,0.11,0.095118712,0
14200,7.932,0.766,-7.948,-0.073,0.019,-0.119,0.143,0.095118712,0
14201,-0.496,-7.816,-5.207,0.047,-0.102,-0.045,0.114,0.095118712,0
14202,-5.251,8.328,0.925,0.04,-0.034,0.002,0.112,0.095118712,0
14203,12.825,10.971,20.968,-0.055,-0.057,-0.071,0.106,0.095118712,0
14204,13.776,2.752,26.019,-0.001,-0.056,-0.07,0.087,0.095118712,0
14205,-1.07,3.969,5.248,0.069,0.03,-0.096,0.106,0.095118712,0
14206,14.868,13.153,-8.755,-0.052,0.055,-0.034,0.099,0.095118712,0
14207,18.69,1.523,-5.251,-0.023,0.001,0.049,0.107,0.095118712,0
14208,2.256,5.359,-2.618,0.108,-0.096,-0.019,0.096,0.095118712,0
14209,10.65,28.003,12.204,0.097,-0.077,0.018,0.083,0.095118712,0
14210,28.66,7.061,31.789,0.113,-0.065,-0.097,0.09,0.095118712,0
14211,12.974,4.711,21.799,-0.08,-0.028,-0.156,0.087,0.095118712,0
14212,8.122,1.898,4.609,-0.002,0.025,0.135,0.089,0.095118712,0
14213,17.366,1.877,-8.513,-0.032,0.053,0.028,0.084,0.095118712,0
14214,8.398,-3.455,-6.066,0.021,0.011,0.098,0.089,0.095118712,0
14215,-4.746,5.242,-1.786,0.015,0.023,0.056,0.09,0.095118712,0
14216,10.928,18.356,13.818,-0.01,0.048,-0.014,0.106,0.095118712,0
14217,18.83,13.55,25.179,0.032,-0.003,0.002,0.112,0.095118712,0
14218,-5.407,6.532,10.578,0.006,0.049,-0.095,0.097,0.095118712,0
14219,0.996,7.795,-3.377,-0.005,0.117,-0.023,0.109,0.095118712,0
14220,8.601,-0.518,-6.546,0.009,0.029,0.011,0.106,0.095118712,0
14221,-5.519,-4.417,-6.763,0.029,-0.002,0.037,0.1,0.095118712,0
14222,-3.971,6.914,3.705,-0.06,-0.061,-0.046,0.101,0.095118712,0
14223,14.456,5.592,21.862,-0.029,-0.061,-0.151,0.088,0.095118712,0
14224,11.651,9.33,18.675,-0.08,-0.068,-0.183,0.147,0.095118712,0
14225,1.569,5.802,2.248,-0.088,-0.091,-0.192,0.117,0.095118712,0
14226,16.626,8.491,-8.473,-0.145,-0.094,-0.05,0.12,0.095118712,0
14227,16.861,4.752,-8.807,-0.054,-0.134,0.017,0.107,0.095118712,0
14228,3.828,9.001,-0.186,-0.058,-0.069,0.023,0.095,0.095118712,0
14229,12.978,22.113,19.262,-0.051,-0.109,-0.069,0.089,0.095118712,0
14230,29.065,10.366,30.923,-0.1,-0.121,-0.138,0.094,0.095118712,0
14231,8.355,5.969,16.716,-0.189,-0.02,-0.157,0.098,0.095118712,0
14232,9.803,3.628,0.924,-0.073,-0.077,-0.075,0.09,0.095118712,0
14233,18.549,1.475,-9.287,-0.129,-0.035,-0.068,0.092,0.095118712,0
14234,5.238,-0.773,-7.077,-0.136,-0.131,-0.005,0.091,0.095118712,0
14235,-0.567,5.464,2.057,-0.082,-0.181,-0.038,0.09,0.095118712,0
14236,12.811,14.812,18.993,-0.019,-0.219,-0.178,0.084,0.095118712,0
14237,15.277,12.714,25.586,-0.082,-0.169,-0.239,0.081,0.095118712,0
14238,-4.811,4.443,8.876,-0.046,-0.12,-0.206,0.078,0.095118712,0
14239,3.536,4.974,-6.331,-0.201,-0.077,-0.153,0.109,0.095118712,0
14240,7.989,4.012,-11.092,-0.134,-0.059,-0.037,0.104,0.095118712,0
14241,-5.438,-0.085,-5.225,-0.113,-0.089,0.075,0.086,0.095118712,0
14242,-1.427,7.468,10.787,-0.156,-0.149,-0.12,0.079,0.095118712,0
14243,16.942,8.973,26.164,-0.145,-0.021,-0.141,0.09,0.095118712,0
14244,7.018,6.324,15.279,-0.117,-0.049,-0.249,0.123,0.095118712,0
14245,5.014,-1.574,-3.724,-0.152,-0.026,-0.121,0.084,0.095118712,0
14246,24.128,9.146,-15.66,-0.153,0.005,0.021,0.092,0.095118712,0
14247,11.261,11.756,-5.679,-0.056,-0.141,0.071,0.089,0.095118712,0
14248,4.914,8.201,9.234,-0.042,-0.144,-0.023,0.081,0.095118712,0
14249,17.846,13.808,27.574,-0.013,-0.179,-0.144,0.096,0.095118712,0
14250,29.085,13.654,27.048,-0.198,-0.051,-0.16,0.079,0.095118712,0
14251,2.89,-0.448,3.051,-0.177,0.005,-0.172,0.088,0.095118712,0
14252,11.693,3.562,-4.881,-0.06,0.055,-0.076,0.116,0.095118712,0
14253,18.708,6.228,-5.626,-0.108,-0.052,-0.048,0.097,0.095118712,0
14254,-2.589,2.915,-0.305,-0.021,-0.119,0.029,0.116,0.095118712,0
14255,2.72,3.542,6.285,0.003,-0.075,0.075,0.083,0.095118712,0
14256,18.471,9.809,17.412,-0.047,-0.023,-0.05,0.097,0.095118712,0
14257,6.572,10.032,14.682,-0.098,-0.084,-0.259,0.108,0.095118712,0
14258,-7.472,3.606,3.537,-0.04,-0.048,-0.135,0.106,0.095118712,0
14259,11.252,7.565,-7.068,-0.012,-0.019,-0.057,0.109,0.095118712,0
14260,3.517,7.362,-6.319,-0.116,-0.055,0.04,0.115,0.095118712,0
14261,-8.846,-0.233,1.605,-0.064,-0.091,-0.068,0.108,0.095118712,0
14262,3.974,2.378,15.122,-0.005,-0.054,-0.122,0.129,0.095118712,0
14263,19.1,10.657,21.506,0.037,-0.052,-0.366,0.142,0.095118712,0
14264,1.768,4.748,8.273,-0.104,0.022,-0.162,0.113,0.095118712,0
14265,9.746,-0.408,-2.094,0.044,-0.054,0.029,0.12,0.095118712,0
14266,24.792,10.855,-8.93,-0.112,-0.164,0.04,0.137,0.095118712,0
14267,6.992,11.541,-5.9,-0.041,-0.111,0.109,0.17,0.095118712,0
14268,5.015,0.229,9.445,0.023,-0.102,0.014,0.167,0.095118712,0
14269,23.451,9.953,29.506,0.092,-0.013,-0.048,0.173,0.095118712,0
14270,26.473,19.905,24.103,-0.212,0.051,-0.043,0.154,0.095118712,0
14271,1.153,-1.715,4.28,-0.143,0.014,-0.029,0.196,0.095118712,0
14272,13.826,4.102,-2.246,0.02,-0.005,0.003,0.247,0.095118712,0
14273,5.773,4.654,4.003,-0.01,0.011,0.05,0.123,0.095118712,0
14274,0.959,2.027,1.528,-0.027,-0.03,-0.036,-0.004,0.095118712,0
14275,-0.935,-0.124,-0.321,0.141,0.155,0.141,-0.004,0.095118712,0
